SITE_NAME,LATITUDE_NAD83,LONGITUDE_NAD83,TEMP_C,pH_lab_weighted,TOTAL_DEPTH_M
NWIS Site,38.93547,-119.98518,,7.8,70.1
Hot Well - Darroughs Hot Springs,38.82157,-117.18372,80,9.2,
NWIS Well 106 N10 E22 15ADBB1,38.73241,-119.50156,20,7.7,
NWIS Well  (C-26- 1)23ddb- 1,38.52776,-111.87297,15,7.5,56.7
Sidehill Spring - West Stone Cabin Valley,38.25602,-116.68994,19.5,7.3,
NWIS Well 007N012W15R003S,34.69184,-118.13324,25,8.2,374.9
USGS 5,43.59512,-112.82795,15,8,
NWIS Well 105 N12 E20 11ADD 1,38.91873,-119.69777,14.5,7.8,
NWIS Well 01S 37E 21BBC1,43.32222,-112.13861,14.8,7.4,324.7
Benson Spring,38.87463,-119.81490,20,8.16,
NWIS Well  (C- 3- 3)17ddc,40.55245,-112.19939,9,7.7,182.9
NWIS Well 085 N21 E21 31DDBB1,39.63630,-119.66241,18,8.2,
NWIS Well 05N 38E 31BBB1,43.72769,-112.04303,9.5,7.6,
USGS 5,43.59512,-112.82795,14.8,8,
NWIS Well 03N 39E 18BDB1,43.59325,-111.91886,9.5,7.9,
NWIS Well 01S 36E 11DCDB2,43.34297,-112.20386,14,7.9,358.5
NWIS Well 02S 35E 32CDDC2,43.19686,-112.38803,13,8.1,145.7
NWIS Well 35-119-28dcc00,42.98409,-111.04077,10,7.5,109.8
NWIS Well 12S 15E 10CBB1,42.39602,-114.69143,18.6,8,
NWIS Well 042N012E11J001M,41.49239,-120.54329,18,8.3,
NWIS Well  (D- 3- 1)31abb- 1,40.52106,-111.88077,15,7.4,170.7
NWIS Well  (D-17- 7)21aab- 1,39.33552,-111.13573,13.5,7.4,91.5
DEER CREEK MINE 4TH W XC39,39.32636,-111.14017,11,7.2,91.5
NWIS Well  (D-17- 6)27bda- 1,39.31802,-111.23017,12,7.8,762
Indian Hills GID Impala Well WI,39.08408,-119.77740,19.2,9,
Hastie Well,39.01824,-119.71294,20,8.3,
NWIS Well  (D-21- 5)31cad- 1,38.94386,-111.39601,10.5,8,
NWIS Well 004S021E35E016M,37.54549,-119.64405,12,6.9,
U -12t03 UG-2 Spring,37.46523,-116.17560,,7.4,
NWIS Well 009N015W26N001S,34.83359,-118.44675,24,8,
NWIS Well 008N010W22H003S,34.77276,-117.91673,23,8.1,
NWIS Well 106 N10 E22 15ADBB1,38.73241,-119.50156,19,7.7,
NWIS Site,37.64132,-118.85040,11.4,7.3,
NWIS Well 05N 37E 32ADA1,43.72367,-112.12381,13.7,7.5,
NWIS Well  (D- 3- 5)18cba- 1,40.55690,-111.43019,12,7.6,182.9
NWIS Well  (A-11- 1)15bdb- 1,41.69470,-111.82752,13,7.8,
Washoe County Countryside Well,39.63324,-119.67741,19.2,8.1,
NWIS Well 105 N13 E20 02CDAA1,39.01511,-119.70753,15.5,8,
NWIS Well 06N 36E 08BCC1,43.86296,-112.25387,12.7,7.8,
NWIS Well 03N 40E 05AABA1,43.62630,-111.76802,10.7,7.6,
NWIS Well 01N 44E 35DBD1,43.36936,-111.23689,17,7.4,358.5
NWIS Well 02S 35E 28DBAA1,43.21825,-112.36098,14.5,7.6,201.2
WEEPING WALL SPRING -20 C,42.99793,-117.73127,20,8.3,111.9
NWIS Spring 09S 32E 09DCA1S,42.64825,-112.71971,14.8,8,79.3
NWIS Well 12S 20E 06BBD2,42.41436,-114.16142,19,7.6,
NWIS Well  (B- 8- 2)26bcd- 1,41.40133,-112.04106,13,7.8,
NWIS Well  (B- 7- 2)25ddd- 1,41.30828,-112.00883,20,7.9,
NWIS Spring  (C- 4- 4)24abd-S1,40.46189,-112.24189,8,8,168.6
NWIS Well  (D- 8- 2)21aaa- 1,40.11440,-111.71187,16.7,8.5,141.5
NWIS Well  (D- 8- 2)24bdc- 2,40.10829,-111.66770,13.9,7.5,141.5
NWIS Well  (D- 8- 2)21cdc- 1,40.10079,-111.71715,16.7,8.6,141.5
NWIS Well  (D- 9- 1)36cdd- 1,39.98273,-111.77938,9.4,7.5,134.1
NWIS Spring  (D-12- 7)20ccd-S1,39.75579,-111.16906,8.3,6.5,122
NWIS Spring  (D-12- 8)33aaa-S1,39.74524,-111.02378,5.3,7.3,88.1
NWIS Spring  (D-15- 7) 3dbb-S1,39.54635,-111.12239,8,8.3,109.8
NWIS Spring  (D-15- 7)10aca-S1,39.53580,-111.12017,5,8.4,67.4
SPPC Well - Swope Middle School,39.51206,-119.84867,14.5,7.9,
DEEK CREEK MINE EM-3 ROOF,39.33663,-111.14267,13,7,92.1
USGS Well - Kings Canyon,39.16185,-119.79768,11,7,
NWIS Well 103 N15 E20 23CDAC1,39.14435,-119.70379,16.5,7.7,
Bradshaw Well,38.69175,-114.61617,15,7.8,
NWIS Well  (C-26- 1)23ddb- 1,38.52776,-111.87297,13,8.1,
NWIS Well  (C-30-10)19abd- 2,38.18858,-113.01551,,7.6,89.3
NWIS Well  (C-36-12)21cbb- 1,37.65414,-113.21634,14.5,8,69.5
NWIS Well 026S040E14B001M,35.67746,-117.64201,27.2,7.7,22.3
NWIS Well 007N011W03E003S,34.72721,-118.04118,21.5,8.1,
NWIS Well 05N 38E 22BCC1,43.75047,-111.98247,10.8,7.5,
USGS 83,43.50630,-112.93841,11.6,8.1,
NWIS Well 01S 36E 11DCDB2,43.34297,-112.20386,15,8.1,358.5
Hastie Well,39.01824,-119.71294,20.3,7.8,
USGS 11,43.39329,-113.11264,11.9,8,
NWIS Well 02S 40E 04CAA1,43.27222,-111.77444,11.1,7.5,300.3
NWIS Well 03N 40E 05AABA1,43.62630,-111.76802,10.7,7.8,
NWIS Well  (A-11- 1) 8dda- 3,41.70438,-111.85355,10.5,7.4,
USGS Well - Kings Canyon,39.16185,-119.79768,10.3,6.8,
NWIS Well B-25-20 15AAA,35.56027,-114.39857,29,8.2,
NWIS Well 09S 38E 04BCC1,42.67333,-112.02361,11.5,7.9,83.8
NWIS Well  (C- 3- 3)17ddc,40.55245,-112.19939,9,7.5,182.9
NWIS Well 104 N14 E20 06CDAB1,39.10241,-119.78129,14,7.6,
USGS 5,43.59512,-112.82795,13,7.8,
NWIS Well 02N 38E 18BAB1,43.51130,-112.03747,28,7,
NWIS Well 01N 39E 36AAC1,43.37308,-111.80769,10.9,7.9,372
NWIS Well 02S 35E 17BBB1,43.25344,-112.39394,15.9,7.5,274.4
MON 12,43.20158,-112.36137,6.5,8.2,153.7
NWIS Well 39S/02E-30ABB1,42.15541,-122.62947,12,9,
NWIS Spring  (B-11- 1) 7bbb-S1,41.71187,-112.00689,,7.8,
NWIS Spring  (A-11- 1)18bdd-S1,41.69410,-111.88244,11,8.2,
NWIS Well  (B- 7- 2) 2cba- 5,41.37050,-112.04328,14,7.7,
NWIS Well  (D- 1- 4)16dca- 1,40.72939,-111.49853,25.6,7.8,223.5
NWIS Well  (C- 2- 4)22ada- 1,40.63356,-112.27800,14,7.5,198.2
NWIS Well  (D- 3- 1)12acd- 1,40.57328,-111.78104,9,7.1,183.8
NWIS Well  (C- 3- 2)35bdc- 1,40.51606,-112.03827,,8.2,168.3
NWIS Spring  (C- 3- 3)31cab-S1,40.51356,-112.22633,8.5,8.2,175.3
NWIS Well  (D- 5- 1)21dda- 2,40.36500,-111.83231,11,7.2,155.5
NWIS Well  (D- 7- 2) 2bbb- 1,40.24523,-111.69381,,8,150.9
NWIS Well  (D- 7- 3)32bcc- 1,40.16690,-111.63353,17.2,7.7,144.5
NWIS Well 101 N19 E27 21ACAA1,39.50019,-118.95071,14,7.8,
NWIS Spring  (D-17- 6)22cdc-S1,39.32497,-111.23323,6.3,7.6,91.5
NWIS Well 105 N14 E19 12ADAB1,39.09478,-119.79067,14.5,8,
Hastie Well,39.01824,-119.71294,21,8,
NWIS Well 105 N13 E20 02CDAA1,39.01511,-119.70753,16.5,7.9,
Blue Eagle Springs,38.56282,-115.52847,29,7.6,
NWIS Well 004S021E35M001M,37.54160,-119.64488,9.5,6.8,
USW Well H- 3 HTH,36.82831,-116.46783,26.5,9,
NWIS Well 230 S17 E49 07BB 1,36.49384,-116.50116,,8,
USAF Well Nellis 12 (C) ,36.20914,-115.03833,25,7.7,
NWIS Well 026S039E24P001M,35.65301,-117.73340,12.5,8.2,251.5
NWIS Well 014N003E32M001S,35.26201,-116.69357,20.1,7.7,
NWIS Well 008N012W02Q001S,34.80692,-118.12257,21.7,8.3,
NWIS Well 008N010W22H003S,34.77276,-117.91673,23,7.8,
NWIS Well 007N011W03E003S,34.72721,-118.04118,22,8,
NWIS Well 105 N14 E20 07BCCD1,39.09241,-119.78685,19.5,9.2,
NWIS Well  (D- 4- 5)16ccd- 1,40.46384,-111.39157,11.5,7.5,168.6
NWIS Well 105 N14 E20 07BCCD1,39.09241,-119.78685,18.4,9.5,
NWIS Well 01N 32E 27ABD1,43.39275,-112.67969,15,8,
NWIS Well 105 N13 E20 34ACC 1,38.94794,-119.72306,14.5,7.7,
NWIS Well 02S 34E 17ABA1,43.25436,-112.50082,14,7.7,287.5
NWIS Well 02S 35E 28BCDA1-DESTROYED,43.21936,-112.37109,19,7.5,207.3
NWIS Well 02S 35E 32CCDD1,43.19686,-112.39081,12,7.6,146.3
NWIS Well 03S 34E 33BCD1,43.11658,-112.49248,11.3,8,125
NWIS Well 04S 43E 26DCD1,43.03714,-111.37828,11,7.6,117.4
NWIS Spring 10S 33E 05CDA1S,42.57936,-112.62526,13.5,8.1,74.7
RUNNING Y RANCH NR WOCUS BAY PUMP HOUSE DITCH,42.27875,-121.92890,23,7.3,
NWIS Well  (B- 8- 2)26bcd- 1,41.40133,-112.04106,13,7.9,36
NWIS Spring  (A- 6- 2)27dcc-S1,41.22078,-111.71466,9.5,7.9,1220.1
NWIS Spring  (C- 4- 3) 7baa-S1,40.49272,-112.22383,7.5,8.3,171.9
NWIS Well  (D- 4- 4)12dcc- 1,40.47829,-111.44269,12,7,169.8
NWIS Well 085 N21 E21 31DDBB1,39.63630,-119.66241,19.2,8.3,
NWIS Spring  (D-16- 7)21bbb-S1,39.42385,-111.14962,5.6,7.2,100.6
NWIS Well  (D-17- 7)27bbd- 1,39.31941,-111.13017,13,7.8,91.5
NWIS Spring  (D-18- 6)22cdc-S2,39.23524,-111.23628,4,7.7,86
Hastie Well,39.01824,-119.71294,20.5,7.9,
Hastie Well,39.01824,-119.71294,20.5,8.1,
USGS Well CVR-8,39.01324,-119.82712,14.5,7.2,7.3
NWIS Spring  (D-21- 5)10bbd-S1,39.00858,-111.35073,6.5,7.6,76.2
Williams Hot Springs / William Hot Springs,38.95109,-115.23389,53,9.3,
NWIS Well 105 N12 E20 11ADD 1,38.91873,-119.69777,15,7.8,
NWIS Site,37.64132,-118.85040,11,7.7,
NWIS Site,37.63937,-118.86318,17.6,7.4,
NWIS Well 008N010W22H003S,34.77276,-117.91673,20,8.2,
USGS 5,43.59512,-112.82795,14,8.1,
USGS 101,43.54873,-112.63969,13.8,7.8,
NWIS Site,37.63826,-118.86013,13.5,7.5,
NWIS Well  (B-11- 1)33daa- 1,41.64744,-111.95143,10,7.7,
USGS Well 4A - Spanish Springs Rd,39.59963,-119.72297,14.9,7.8,
USGS 101,43.54873,-112.63969,14.2,8,
NWIS Well  (D- 3- 5)18cba- 1,40.55690,-111.43019,10.5,7.7,182.9
Edgewood Well 4,38.97102,-119.94268,10.5,6.4,
NWIS Well 05N 38E 36DCA1,43.71700,-111.93050,11.2,7.7,
USGS Well B-2 (Deep),39.48381,-118.76043,18.5,7.8,
NWIS Well  (D- 4- 5)16ccd- 1,40.46384,-111.39157,14.5,7.8,168.6
Hastie Well,39.01824,-119.71294,19.5,7.9,
NWIS Site,34.81942,-117.89284,26,8,
NWIS Well 05N 39E 15DDD1,43.75880,-111.84663,9.3,7.5,
NWIS Well 04N 38E 30DDD1,43.64102,-112.02442,11.5,7.5,56.1
NWIS Well 03N 37E 02AAA1,43.62575,-112.06553,12,7.5,
USGS 5,43.59512,-112.82795,14.3,7.8,
NWIS Well 01S 36E 24CCD1,43.31242,-112.19414,7.7,7.5,304.9
NWIS Well 02S 36E 05BDC1,43.27692,-112.27253,11.1,7.5,300.3
NWIS Well  (A-11- 1) 6aab- 1,41.72882,-111.87661,16,7.8,
NWIS Well  (B- 7- 2)16dcd- 2,41.33633,-112.07133,24,8.2,
NWIS Well  (C- 1- 2)23cdd-17,40.71161,-112.03494,13.3,7.6,229.1
NWIS Spring  (D- 5- 2)16dab-S1,40.38412,-111.72021,16,8.1,158.5
Well CDP-04,39.43770,-118.82961,14.5,8,
NWIS Spring  (D-17- 6)14ddd-S1,39.33635,-111.20267,8.5,7.7,92.1
USGS Well - Smith Creek Valley,39.33242,-117.51538,10,8.4,
NWIS Well  (D-17- 7)20cca- 1,39.32441,-111.16739,14.2,7.4,91.5
NWIS Spring  (D-17- 6)26cba-S1,39.31608,-111.21767,11,7.8,91.5
Indian Hills GID E Well,39.09380,-119.77435,21,8.8,
Hastie Well,39.01824,-119.71294,19.8,8.2,
Town of Gardnerville Well 6,38.93435,-119.73323,12,7.4,
NWIS Spring  (D-22- 4)24bac-S1,38.88719,-111.41685,10,7.7,62.5
Moon River Spring,38.35157,-115.18126,32.5,7.6,
NWIS Well  (C-36-12)21cbb- 1,37.65414,-113.21634,14,8,
NWIS Well  (C-36-12)21cbb- 1,37.65414,-113.21634,14,7.7,69.5
NWIS Well  (C-37-12)34abb- 1,37.54331,-113.18912,12,7.4,
White Rock Spring - Sheep Range,36.70830,-115.23973,15,7.7,
Warm Well - Amargosa Valley,36.53856,-116.50755,,7.9,
NWIS Well 212 S21 E62 20DDD 1,36.10025,-115.06305,24.5,7.8,
NWIS Well  (D- 2- 6)25dba- 1,40.61606,-111.21018,8.5,7.6,194.8
NWIS Site,34.68666,-118.15980,10.5,6.5,123.4
NWIS Well 04N 38E 24CDC1,43.65658,-111.93802,12.1,7.7,
NWIS Well 009N015W26N001S,34.83359,-118.44675,24.5,7.8,
NWIS Well 03N 38E 25DAB1,43.56102,-111.92886,11.8,7.5,
USGS 1,43.44993,-112.78653,16.1,7.6,
NWIS Well 33-119-12cba01,42.85965,-110.99021,9.5,7.7,97.6
DEEP SHORE PIEZOMETER ON CRYSTAL CREEK,42.46652,-122.07363,10.2,6.7,62.2
RUNNING Y RANCH NR CALEDONIA MARSH WELL 1,42.31181,-121.90612,9.8,6.3,
NWIS Spring 37S/32Y-24CDA-S,42.30934,-118.69546,13,7.8,
NWIS Well  (B- 6- 1) 4ada- 1,41.29050,-111.94883,11.5,7.6,21
NWIS Well  (D- 1- 3)35daa- 1,40.69050,-111.56992,,7.5,228.7
Cold Spring - Tobin Range,40.55511,-117.42322,10.1,7.48,
NWIS Well  (D- 8- 2) 4bcc- 2,40.15162,-111.73048,16.7,8.4,143.6
NWIS Well 026N016E16Q001M,40.10185,-120.17576,15.5,6.8,141.5
NWIS Well  (D- 8- 2)21ddd- 1,40.10107,-111.71187,16.1,8.6,141.5
NWIS Well  (D- 8- 2)26abb- 3,40.09857,-111.68243,12.8,8.2,140.2
NWIS Well  (D- 9- 1)36bbc- 1,39.99551,-111.78632,,7.7,132.9
NDEP Well MW4 - Thomas Aquinas Church,39.52506,-119.81736,18.5,6.8,
WILBERG M 3RD S XC10 3RD,39.32302,-111.16073,14.2,7.2,91.5
NWIS Well 105 N14 E20 34DABD1,39.03241,-119.71740,19.5,7.6,
NWIS Spring  (D-21- 5)15bcd-S1,38.99108,-111.35073,7,7.4,75.6
USGS Well CVR-6,38.97797,-119.78267,14,7.8,5.5
NWIS Well  (C-37- 5)19cad- 1,37.57554,-112.46104,9.5,7.6,
NWIS Well  (C-37-12)34abb- 1,37.54331,-113.18912,11,7.4,
Whiterock Spring,37.20163,-116.13217,10,6.9,
NWIS Well UE-16d WW (830 ft),37.07006,-116.16516,17.4,7.8,
Amargosa Desert Well 9a,36.48046,-116.44771,23.5,8.1,
NWIS Well 026S039E23J001M,35.66023,-117.74395,,6.4,243.8
NWIS Well 009N015W26N001S,34.83359,-118.44675,22.5,8.2,
NWIS Well 009N010W34R004S,34.82276,-117.91923,22,8.4,
NWIS Well 007N012W02Q001S,34.71915,-118.11896,18.9,7.8,61
NWIS Well 07S 41E 34AAA1,42.77853,-111.64328,9.7,7.1,92.1
NWIS Well 01S 37E 20CDD1,43.31214,-112.15581,13.4,7.5,304.9
NWIS Well 02S 35E 20CDC1,43.22603,-112.39053,14.9,7.6,217.1
USGS 11,43.39329,-113.11264,11.8,8.2,
NWIS Well  (D- 3- 5)18cba- 1,40.55690,-111.43019,9,7.5,182.9
Davis Lane Well,39.50158,-118.86516,22.4,8.9,
USGS 101,43.54873,-112.63969,13.7,8.1,
NWIS Well 01S 37E 21BBC1,43.32222,-112.13861,15.6,7.5,324.7
NWIS Well 09S 21E 18DBA1,42.64102,-114.03697,11.5,6.3,103.6
NWIS Well 05N 35E 10DCC1,43.77324,-112.33026,13.2,7.4,
USGS 5,43.59512,-112.82795,14.8,8,
NWIS Well 03N 38E 22BAB1,43.58241,-111.97775,13.5,7.4,
NWIS Well 09S 23E 27BCD1,42.61213,-113.75946,17,7.8,169.5
MW-7,42.00139,-116.18014,,7.9,27.4
NWIS Spring  (B-11-19)11dda-S1,41.68881,-113.98418,42,7.5,
NWIS Well  (B- 8- 2)26bcd- 1,41.40133,-112.04106,16,7.9,
NWIS Well  (B- 6- 2)11bcb- 1,41.27217,-112.04216,20.5,8,
NWIS Well  (A- 6- 2)17cca- 1,41.25133,-111.75549,9,8,
NWIS Well  (A- 2- 1) 6acb- 1,40.93994,-111.87994,14,8.4,309.8
NWIS Well  (D- 3- 1)12adc- 1,40.57300,-111.78021,9,7.2,183.8
NWIS Well  (D- 8- 2) 2daa- 1,40.14995,-111.67381,15,7.9,143.3
NWIS Well  (D-11- 1)31abc- 1,39.81912,-111.86632,13,8.1,122.6
NWIS Spring  (D-13- 7) 8dbb-S1,39.70302,-111.16184,8.1,7.3,117.7
USGS Well - Smith Creek Valley,39.33242,-117.51538,7,9.2,
NWIS Well 105 N14 E20 33DCBB1,39.03003,-119.74339,16,7.9,
NWIS Spring  (D-21- 5)26bcd-S1,38.96108,-111.33268,14.5,7.6,73.2
NWIS Well 105 N12 E20 11ADD 1,38.91873,-119.69777,14.5,7.6,
NWIS Well 105 N12 E20 11ADD 1,38.91873,-119.69777,11,8,
NWIS Well  (C-30- 3)19dbb- 1,38.18498,-112.24131,13,7.6,
NWIS Site,37.75076,-118.93125,11,7.7,
NWIS Site,37.63937,-118.86318,16.7,7.5,
NWIS Well 009N015W26N001S,34.83359,-118.44675,24,7.8,
NWIS Well 008N010W22P003S,34.76415,-117.92618,,7.6,
NWIS Well 105 N14 E20 34DABD1,39.03241,-119.71740,19,7.9,
USGS 5,43.59512,-112.82795,14.9,8.1,
NWIS Well 04N 40E 27ADDC1,43.64850,-111.72756,11.1,7.6,
NWIS Well 106 N10 E22 32BAAB2,38.69324,-119.54517,15,7.1,
NWIS Site,37.64132,-118.85040,11.3,7.3,
NWIS Well 02N 34E 06AAD1,43.53935,-112.50165,12.5,8,
NWIS Well  (C-35-11) 9dba- 1,37.77192,-113.09273,15.5,7.7,
NWIS Well 03S 34E 33BCC1,43.11806,-112.49639,12,7.9,125
NWIS Well 12S 21E 16ABC1,42.38431,-114.00047,18,8.1,
USGS 101,43.54873,-112.63969,13.6,7.9,
SITE 9,43.52292,-112.88438,12.8,7.9,
USGS 104,43.48215,-112.93642,12.5,7.8,
NWIS Well 01N 32E 34BCB1,43.37824,-112.69860,14.3,8.2,383.5
CROSS ROAD,43.35768,-113.15833,11,8.2,358.5
NWIS Well 03S 35E 05BCDD1,43.18964,-112.39165,13,8.1,140.2
NWIS Well 05S 23E 17CAA1,42.98591,-113.74563,12.8,7.7,109.8
NWIS Well 33-119-12cba01,42.85965,-110.99021,5,7.5,97
NWIS Well 09S 39E 16ADA1,42.64270,-111.88801,,8.2,79.3
NWIS Well 12S 18E 01BBD1,42.40603,-114.30059,41,7.6,230.1
NWIS Well 12S 15E 10CBB1,42.39602,-114.69143,18.5,7.7,310.9
NWIS Well 12S 19E 24BBA1,42.37352,-114.18836,43.5,8,
NWIS Well 38S/01E-33CCB1,42.21735,-122.71753,,7.7,
NWIS Spring  (A-14- 1) 1ddd-S1,41.97659,-111.78050,,7.8,
NWIS Spring  (A-14- 1)12bad-S1,41.97298,-111.79022,,8.1,
NWIS Well 046N001W17G002M,41.82820,-122.00112,14.4,8.1,
NWIS Well  (A-11- 1) 8dda- 3,41.70438,-111.85355,9,7.7,
NWIS Well  (A-11- 1) 8dda- 3,41.70438,-111.85355,10.5,8,25.9
NWIS Spring  (A-10- 2)29acd-S1,41.57771,-111.74522,,7.6,
NWIS Well 042N012E11J001M,41.49239,-120.54329,17.8,7.4,
NWIS Well  (B- 7- 2) 3dad- 1,41.36883,-112.04661,12.2,8,30.5
NWIS Well  (B- 7- 2) 2cbd- 8,41.36827,-112.04467,12,7.8,100.6
NWIS Well  (B- 7- 2)16dcd- 2,41.33633,-112.07133,26,7.9,358.4
NWIS Well  (B- 7- 2)16dcd- 2,41.33633,-112.07133,25,7.6,358.4
NWIS Well  (B- 7- 1)29ddc- 1,41.30828,-111.97161,12,7.7,74.7
NWIS Well  (B- 6- 1) 4ada- 1,41.29050,-111.94883,12,7.5,21
NWIS Well  (A- 3- 6)34aba- 1,40.95773,-111.25186,,8.3,309.8
NWIS Spring  (D- 2- 1)11baa-S1,40.66578,-111.80716,,7.8,214.6
NWIS Well  (C- 2- 4)28aab- 1,40.62328,-112.29911,13,7.5,194.8
NWIS Well  (C- 3- 1) 6acd- 1,40.58884,-111.99216,17.2,7.7,188.4
NWIS Well  (C- 3- 3)17ddc,40.55245,-112.19939,9,8,182.9
"BIG SPRING (PINE CYN),NEAR TOOELE",40.54939,-112.20967,9,7.8,182.9
NWIS Well  (C- 3- 2)35bdc- 1,40.51606,-112.03827,,7.9,168.3
NWIS Well  (D- 5- 1)19ccc- 1,40.36240,-111.88727,13,7.8,149.4
NWIS Well  (D- 6- 2) 8bcd- 4,40.31200,-111.74886,,7.9,152.4
NWIS Spring  (D-11- 2) 1bdb-S1,39.97968,-111.66742,8.9,8.2,134.1
NWIS Well  (D-11- 1) 8bda- 1,39.87468,-111.85105,13,7.3,127.4
NWIS Well  (D-11- 1) 8cab- 1,39.87162,-111.85355,14.5,7.5,126.5
NWIS Spring  (D-12- 6)10aca-S1,39.79579,-111.23490,6,7.3,50.3
NWIS Well 085 N21 E21 31BABC1,39.64713,-119.67130,18.6,8.2,
USGS Well B-2 (Shallow),39.48381,-118.76043,20.5,7.6,
Well CDP-06,39.47984,-118.75626,17.5,9,
Production Well 1-4 / PW1-4 ,39.40030,-119.75777,37.8,7.65,
Cottonwood Spring / Cold Spring 4 - Flowery Range,39.37491,-119.58240,,7.8,
NWIS Well 083 N17 E21 05AADC1,39.37241,-119.63990,,8.2,
Jeppson Domestic Well,39.35824,-119.76769,22.2,7.4,
Jeppson Domestic Well,39.35824,-119.76769,31.1,7.39,
NWIS Well 103 N17 E23 19ACBC1,39.32575,-119.44350,18.7,8,77.7
WILBERG M MAIN W XC138,39.32469,-111.17017,14.5,7.5,91.5
NWIS Site,39.32047,-120.20797,16,8,91.5
USGS Well Urban 7,39.16797,-119.75101,16.6,7.7,
Dianas Punch Bowl / Diannas Punch Bowl,39.03024,-116.66661,50,7.9,
NWIS Well 105 N12 E20 11ADD 1,38.91873,-119.69777,13,7.9,
NWIS Well  (D-22- 4)12bda- 1,38.91553,-111.41713,10,8.3,68.6
NWIS Well 106 N10 E22 32BAAB2,38.69324,-119.54517,,7.6,
NWIS Well  (C-26- 1)23ddb- 1,38.52776,-111.87297,11.8,7.4,61
NWIS Well  (C-26- 1)23ddb- 1,38.52776,-111.87297,12,7.8,56.4
NWIS Spring  (C-27- 1)35cad-S1,38.41637,-111.87769,12,8.3,55.8
NWIS Spring  (C-30- 3)17cba-S1,38.20026,-112.22993,15,7.6,
NWIS Well  (C-30- 4)13ccb- 1,38.19720,-112.27020,15,7.9,
USGS Well CL-VF-O-1A AMS Map,37.81662,-115.34753,,7.8,
NWIS Site,37.61855,-119.07375,46.4,6.9,
NWIS Well  (C-37-12)23cbd- 2,37.56276,-113.17578,16,7.5,171
NWIS Spring  (C-40-11)28acd-S1,37.28054,-113.09606,8,7.1,
LVVWD Well W023A,36.20302,-115.26250,24,7.4,
LVVWD Well W045 ,36.19608,-115.20556,23.5,7.4,
CNLV West Tank,36.18997,-115.14028,23.5,7.6,
USBR Well LG047 - Charleston Blvd,36.15914,-115.09833,22,8,
NWIS Well 008N011W21R002S,34.76332,-118.04424,17.8,7.7,
NWIS Well 007N010W03A001S,34.73443,-117.91757,,8.3,
NWIS Well 007N010W03A001S,34.73443,-117.91757,,8,
NWIS Well 008N012W34P001S,34.73332,-118.13979,,7.3,
NWIS Well 007N011W23N001S,34.67749,-118.02285,,8.2,182.9
USGS 5,43.59512,-112.82795,15.2,8,
USGS 101,43.54873,-112.63969,13.5,7.9,
USGS 5,43.59512,-112.82795,14.7,8,
NWIS Site,37.64132,-118.85040,11.5,7.2,
USGS 101,43.54873,-112.63969,13.8,8,
NWIS Well  (D- 4- 5)16ccd- 1,40.46384,-111.39157,17.5,7.6,168.6
Davis Lane Well,39.50158,-118.86516,18,9.1,
NWIS Well 104 N14 E20 06CBBD1,39.10546,-119.78712,14,8,
NWIS Site,38.90935,-119.96323,12.5,6,68.6
NWIS Well 007N012W15R004S,34.69013,-118.13369,23.5,8.2,
NWIS Well 087 N18 E19 12BCCD1,39.44097,-119.80528,16.4,7.4,
NWIS Well 176 N32 E60 09DBDA1,40.66615,-115.20393,10.5,7.7,
USGS 5,43.59512,-112.82795,14.5,8.1,
USGS 5,43.59512,-112.82795,14.5,7.9,
USGS 101,43.54873,-112.63969,13.8,8.2,
NWIS Well 02S 40E 04CAA1,43.27222,-111.77444,10.9,7.6,300.3
NWIS Well 02S 35E 23ADB1,43.23464,-112.32581,12.5,7,239.3
NWIS Well 02S 35E 28BCDA1-DESTROYED,43.21936,-112.37109,15,7.4,207.3
NWIS Well 33-119-12cba01,42.85965,-110.99021,9,7.7,97
NWIS Well 12S 15E 26AAA1,42.36019,-114.65421,14.5,8.4,190.5
NWIS Well 12S 36E 27DAC1,42.34867,-112.23308,9.2,8,
NWIS Spring  (A-13- 1)32adc-S1,41.82465,-111.85745,12,8.3,
NWIS Well  (D- 5- 2) 6acd- 1,40.41406,-111.76022,13,7.9,163.1
NWIS Well  (D- 8- 2) 2cbc- 1,40.14829,-111.69076,14.4,8.5,143.3
NWIS Spring  (D- 8- 3)23dbc-S1,40.10690,-111.56686,12.2,8.2,141.5
NWIS Well  (D- 9- 1)35abb- 1,39.99579,-111.79382,,7.9,132.9
NWIS Well  (D- 9- 1)36bbc- 1,39.99551,-111.78632,9.4,8.3,132.9
NWIS Well  (D-11- 1)33cab- 1,39.81329,-111.83466,11,8.1,122.3
NWIS Spring  (D-13- 7) 8dbb-S1,39.70302,-111.16184,7.4,7.3,117.7
NWIS Site,39.32047,-120.20797,,7.5,91.5
NWIS Well 103 N17 E22 27DACC1,39.30630,-119.49378,18,8.1,
USGS Well Urban 16,39.15408,-119.74712,12.1,7.6,
NWIS Well 105 N13 E20 12BCAD1,39.03944,-119.70983,20.5,7.8,
NWIS Well 105 N13 E20 02BCBC1,39.02185,-119.71379,20.5,7.8,
Hastie Well,39.01824,-119.71294,21,8.1,
NWIS Spring  (D-21- 5)11bca-S1,39.00692,-111.33129,7,7.3,76.2
Town of Gardnerville Well 6,38.93435,-119.73323,13,7.9,
NWIS Well 105 N12 E20 11ADD 1,38.91873,-119.69777,13.5,7.2,
